consumer	file_id	filename	start	end	text
RobinL	RobinL_Activity8PainPoints_2025-06-30_064019_1	RobinL_Activity8PainPoints_2025-06-30_064019_1.webm	16.33	17.67	They last a long time.
RobinL	RobinL_Activity8PainPoints_2025-06-30_064019_1	RobinL_Activity8PainPoints_2025-06-30_064019_1.webm	17.85	22.17	So I haven't encountered any difficulties or frustrations.
RobinL	RobinL_Activity8PainPoints_2025-06-30_064019_1	RobinL_Activity8PainPoints_2025-06-30_064019_1.webm	22.17	35.91	The only frustration I ever had was having to rewire and repaint walls for lighting, wired and tracked lighting and, you know, other kind of lighting displays, you know, like the spotlights or things like that.
RobinL	RobinL_Activity8PainPoints_2025-06-30_064019_1	RobinL_Activity8PainPoints_2025-06-30_064019_1.webm	35.99	40.57	So that was really my only frustration was back when, when I had those.
RobinL	RobinL_Activity8PainPoints_2025-06-30_064019_1	RobinL_Activity8PainPoints_2025-06-30_064019_1.webm	40.57	51.33	But I discovered these and so much easier and I can switch them around all day long and not have to worry about repainting a wall.
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	0.62	7.62	um as far as doing a similar project again with these lights um what i would do differently is
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	7.62	14.84	you know honestly i would get a whole bunch more of these so um yeah i've got a bunch now
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	14.84	21.32	in different areas of the home but um i would get a bunch more i'm i'm thinking about it actually
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	21.32	28.72	i might even get i don't know maybe 15 of them more and they also double as uh lighting the
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	28.72	33.52	floor as you're walking down a dark hallway so in case you don't want to turn all the lights on
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	33.52	40.48	you know so they they actually do other things um but you know they're mostly just for decor but i'm
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	40.48	47.0	um uh exploring other options uh using these things so really as far as uh the features
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	47.0	55.96	um i like them because they are motion so they detect motion so i can walk by my uh displays
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	55.96	58.7	my artwork or whatever and they just light up and it's just
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	58.72	66.62	kind of nice you know having that um you know as far as any other uh tools that can make it easier
RobinL	RobinL_Activity9FutureImprovements_2025-06-30_064350_1	RobinL_Activity9FutureImprovements_2025-06-30_064350_1.webm	66.62	71.6	that's about as easy as it gets and i'm very happy uh to have found those
RobinL	RobinL_Q1_2025-06-24_073537_1	RobinL_Q1_2025-06-24_073537_1.mp4	0.59	6.53	Hello! For years I always installed track lighting, but when I discovered these, they do two things.
RobinL	RobinL_Q1_2025-06-24_073537_1	RobinL_Q1_2025-06-24_073537_1.mp4	6.63	15.71	They light up my artwork, and as you can see, they are also motion activated, so they light up my hall.
RobinL	RobinL_Q1_2025-06-24_073537_1	RobinL_Q1_2025-06-24_073537_1.mp4	16.01	26.17	So I get closer, they'll light up, and they attach by magnets, so I can move them around when I redecorate and change pictures,
RobinL	RobinL_Q1_2025-06-24_073537_1	RobinL_Q1_2025-06-24_073537_1.mp4	26.17	29.11	so I don't have to uninstall anything or reinstall.
RobinL	RobinL_Q1_2025-06-24_073537_1	RobinL_Q1_2025-06-24_073537_1.mp4	29.11	31.81	So I love them, and they charge by USB.
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	0.0	9.04	um would i do a similar project again definitely yes um what i do differently
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	9.04	18.01	um i may just actually use different lighting um i do like to test out and experiment
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	18.01	27.01	with different products that offer let's say the same result but just to see how it works
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	27.01	35.75	better or differently um so i probably would just use a different accent lighting um do i wish
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	35.75	41.91	do i have a wish list of features or tools that can make the processes easier or more enjoyable
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	41.91	51.66	for this part um i probably would use a leveler or um a tape measure
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	51.66	55.84	um i'm pretty sure it made it a whole lot easier
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	55.84	57.28	but because
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	57.3	63.54	i was just so in my head and just so focused on doing this most easiest and simple way possible
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	63.54	69.38	that it didn't even dawn on me to use a tape measure to measure the width of the picture and
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	69.38	76.82	then try to do it that way um i like to do things on my own with as little help as possible because
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	76.82	82.83	that's that's like a challenge for me so i was just i'm glad it only took me 15 minutes
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	82.83	86.99	between 20 minutes to center the um lighting and not an hour
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	87.39	95.38	um what are your must-have options or features that i would include i am definitely a huge fan
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	96.18	104.66	of remotes um they make things so much easier i can't understand having two too many remotes
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	105.3	111.46	that's more batteries and then more potential to lose them or something around break but when it
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	111.46	117.82	comes to something like that um especially since i don't want to touch it after after i've already
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	117.82	118.22	said it i'm not going to touch it after i've already said it i'm not going to touch it after i've already said it
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	118.38	122.78	just having remote makes things so much easier especially if i can change you know put a timer
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	122.78	130.94	on there or you know cut it off and on or change the plug the lighting that's that's that would be
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	130.94	136.96	a huge feature that i would always look in my accent lighting um are there features or options
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	136.96	145.25	that you wish you could include but are difficult to make happen um no just because this lighting was
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	145.25	149.57	it's pretty simple like i said remote um rechargeable
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	150.05	157.66	i like the rechargeable just because i'm able to make sure that i can just plug it up while
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	157.66	163.74	it's still in one place versus having to take it down remove the batteries add batteries um
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	164.38	167.82	because like once it's set i don't want to touch it again especially after i spent
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	167.82	173.34	so much time trying to make sure that it's um the lighting's perfect so
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	174.38	180.54	the rechargeable um the rechargeable exit landing is something i would prefer um i can get a long usb
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	180.54	186.78	cord attach it to the port and then i'll have a wall socket and just charge it that way so
TiffanyO	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1	TiffanyO_Activity9FutureImprovements_2025-07-07_051823_1.webm	186.78	189.58	i don't have to worry about buying batteries and removing and everything
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	0.75	26.6	So my picture lights is one of my favorite projects that I did so far. I wanted to highlight the framing of these pictures that I got done about 10 years ago and I just wanted to be creative because I do change my different rooms in my house a lot because my house is full of lots of color.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	26.6	44.75	My living room wall is green. My dining room is red. My front room is brown. So I wanted to highlight the stark contrast of the black paintings that I do have against the green wall with the white border.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	45.53	55.29	And I wanted to highlight them because a lot of people come visit me and everything and they don't really notice it. But I feel like with the lighting, they will take notice.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	56.17	56.37	And
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	56.73	58.39	I think there are beautiful art pieces.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	60.28	78.46	The photography is amazing. And I think that with having the lights here, it actually elevates my house. It makes it more like almost like a museum in a way. And I picked these picture lights because number one, they were very easy.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	79.9	86.86	And even though they did come with a bracket, I'm very creative in and out because I do change things all the time.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	86.98	89.22	I use some
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	90.08	91.0	cut the light off.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	93.86	103.47	I did use some sticky tape to put on the top of the frame to make sure that the light actually hits the frames instead of being behind it.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	105.28	117.34	And I'm really just like really proud of them. And the reason why I like this so much. It's because it one number one, it comes with a remote control so I can change the lighting and the tone of the
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	119.99	120.65	frame.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	121.85	123.13	And also has a timer.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	124.07	137.52	So I like that as well. So I can add different colors. I want to and just play around with it.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	140.57	142.41	I do want to add some more
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	143.69	148.31	Pictures and framing some to my wall because I do have a large
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	149.75	156.21	Open space up there that I want to add some artwork to and these picture frames were super cheap.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	156.23	172.35	Off Amazon and their USB rechargeable. So whenever I need to recharge them, I can just take them down and charge them and I just love the fact that, again, it comes with a remote control and I can just dim and change the light whenever I want to, so
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	174.55	180.84	I didn't do the middle one, just because I want to see how well the other two look first.
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	181.38	187.08	Because I don't want to put too much and then I kind of just want to have like a little dark in the middle. So people will have to come and see
TiffanyO	TiffanyO_Q1_2025-06-19_112125_1	TiffanyO_Q1_2025-06-19_112125_1.mov	187.32	201.84	What the middle one was. So it's kind of want to be a little mysterious. So again, this is my picture lighting and it's been my favorite and most rewarding one so far. Thanks.
TylrD	TylrD_Activity1-Introductions_2025-06-30_044104_1	TylrD_Activity1-Introductions_2025-06-30_044104_1.mov	0.53	14.77	Hello, my name is Tyler and I stay with my sibling. I am 21 years old and I'm currently in college in South Florida. I stay with my sibling here. We stay in a single detached home. Thanks so much.
TylrD	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1.mov	0.85	10.1	Hello. So I would describe my style as a little bit more elegant, more sophisticated, but a modern
TylrD	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1.mov	10.1	17.24	vibe. Specific goals that when it comes to me decorating my space is I want something to make
TylrD	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1.mov	17.24	25.8	it look a little minimalistic, but also a little bit more open spaced, but with a luxury approach.
TylrD	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1.mov	25.8	33.54	There aren't really any particular influences or inspirations. However, I do stay in South Florida.
TylrD	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1.mov	33.54	39.32	So within that, I do stay near a lot of water. So I do like to when it comes to shaping some
TylrD	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1.mov	39.32	45.64	different choices, I like to find different types of pieces to that are like water pieces or pieces
TylrD	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1	TylrD_Activity2YourStyleandPhilosophy_2025-06-30_044304_1.mov	45.64	51.56	to help bring together that that water look or that beach house look. Thanks so much.
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	0.69	7.29	Hello, so some details on the Accent Lighting Project. What inspired me to take on this project
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	7.29	13.47	is to show that you don't need to invest a lot of money into your home design or your lighting
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	13.47	21.31	home design. And some aesthetic goals that I was hoping to achieve within that was to show more of
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	21.31	27.71	a luxury, more of a minimalist, and a more sophisticated type of lighting that didn't
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	27.71	34.41	require a lot of money. This project made me feel a little bit better in regards to that
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	34.41	41.49	because it helps me know that I don't need to invest in a lot of money to give me that vibe
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	41.49	47.39	and that outlook that I'm trying to reach when it comes to my space. And some personal goals of
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	47.39	53.61	mine, of course, was to keep on that minimalist design and keep on that sophisticated and luxury
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	53.61	57.61	design as well when it comes to my home lighting. Thank you.
TylrD	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1	TylrD_Activity3ProjectMotivation_2025-06-30_045957_1.mov	57.71	60.71	Subtitles by the Amara.org community
TylrD	TylrD_Activity4SourcesofInspiration_2025-06-30_050252_1	TylrD_Activity4SourcesofInspiration_2025-06-30_050252_1.mov	0.34	16.2	Hello. So when it comes to aspiration for this project, I looked towards my friends for some advice. And I say this because they're big gamers and typically they had LED strips in their gaming rooms.
TylrD	TylrD_Activity4SourcesofInspiration_2025-06-30_050252_1	TylrD_Activity4SourcesofInspiration_2025-06-30_050252_1.mov	16.2	28.64	And I actually decided to put it in my room to just give it a chance to see what it would be like. I'm not that big of a gamer, but I am a gamer. And that was kind of probably the best advice that I could get from my friends when it comes to my home lighting.
TylrD	TylrD_Activity4SourcesofInspiration_2025-06-30_050252_1	TylrD_Activity4SourcesofInspiration_2025-06-30_050252_1.mov	28.64	41.69	They definitely influenced my choices. And within that, I was able to kind of get some more LED lights to install around, like such as my closet and other places in my house as well. Thanks so much.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	0.78	6.48	So I decided to choose the setup that I did based on personal preference.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	6.48	12.44	I decided that with the LED strip lights in my room, I don't just get one color, but I get a variety of different colors.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	13.06	17.1	And I have different type of patterns and different type of lighting choices that I can have.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	18.16	27.54	Other options that I explored was to install actual lights in my room, whether this was home-based lights or interior design lights.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	27.54	36.16	And I didn't decide to go through it the cost-effective way, especially when it really didn't need that.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	36.7	45.86	For me, I decided that my final choice would just be the LED lights so I can still have that same vibe, that same look, and I didn't have to go through that big investment.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	46.66	57.44	The specific design aspects that were appealing to me that I decided with the LED lights was that they had a variety of different colors and that they had different patterns to them.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	57.94	60.8	And they're a strip so they can go across the whole room.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	62.06	67.3	And in regards to, they don't require battery changes or anything like that as such.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	67.66	72.42	So they're battery-operated and they're just a plug-in light, so they were definitely convenient for me.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	72.9	77.92	And based on those different options, that's what really was important to me as well.
TylrD	TylrD_Activity5LightingChoices_2025-06-30_050610_1	TylrD_Activity5LightingChoices_2025-06-30_050610_1.mov	78.04	82.94	So I decided that they had a variety of different looks to them, and I still got that modern vibe to them.
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	0.11	7.08	uh-oh so the installation process starts there right there and then it comes across
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	7.08	12.86	and the power outlet is right there and I kind of just swerved it all the way around here
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	12.86	20.94	and as far as this side um I have the power outlet starts there and I just charged the outlet amongst
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	20.94	29.92	this led light next I would have this led strip this is actually motion detected here so I have
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	29.92	36.98	this strip going across here um so that's pretty cool feature I love about that one um overall what
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	36.98	42.98	I've actually liked most about this design is it still gives me that modern more luxury aspect of
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	42.98	48.12	it as you can tell here and I didn't have to invest much money into it and as you can definitely see
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	48.12	54.64	here this is one of my favorite ones here is that it is motion detected and I still get that same
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	54.64	59.7	look as a modern and a classic design as well when it comes to my design
TylrD	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1	TylrD_Activity6Step-by-StepWalkthrough_2025-06-30_051551_1.MOV	59.92	61.83	thanks thanks so much
TylrD	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1.mov	0.18	7.36	So, when it comes to LED strip lights, there are no hardware or tools that are needed.
TylrD	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1.mov	8.62	13.52	The lighting is set in place by adhesives that are actually on the back strip of the LED light,
TylrD	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1.mov	13.72	19.68	which is definitely time-consuming and more convenient when you don't have those type of tools or hardware.
TylrD	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1	TylrD_Activity7ToolsandMaterials_2025-06-30_051720_1.mov	20.98	26.0	So, that's pretty much it. There was nothing else that I needed besides the stuff they provided.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	0.69	4.81	Hello. So some difficulties that I encountered that made me very frustrated.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	4.95	7.81	As you can see here that actually the strip actually stopped.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	8.99	18.87	I really, really, really was upset because I did measure my room and they it was supposed to be enough for it to cover the whole all the way around.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	19.09	22.87	But it actually stops there, which I'm very frustrated about.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	22.87	35.07	Another frustration that I'm frustrated about is actually you can see here that the lighting in here actually is on the same cord as the lighting up there.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	35.49	40.53	So actually it's on one of these that was very frustrating for me.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	40.73	43.83	I actually had to get an extension cord for me to do that.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	44.49	52.03	However, it definitely did come into play when I was able to kind of be able to double do that.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	52.03	52.81	So I ended up.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	52.87	61.19	Making an extension cord to hang down so I can have both of those stay on another encounter that I had to do was when it came to over here.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	61.19	62.39	You might not be able to see.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	62.47	63.53	Let's see if I can do like this.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	64.31	70.87	This actually is on a cord to the LED strip light, which I actually had to manually go back there and try to do.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	71.11	73.21	This actually did run out of spots.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	73.39	75.03	So I actually had to take something out.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	75.39	82.11	So for me, it comes to power surges and was a very big factor when it comes to frustration.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	82.11	82.85	Was trying to find.
